a52fa0,2025-04-15 08:22:52,TEST,princesa,100
eb1a12,2025-04-15 08:23:15,BACK,princesa,
2e855d,2025-04-15 08:24:04,SELF,princesa,"{c:100,a:4,s:4}"
d4c1cc,2025-04-15 08:28:07,DOWN,apagando,
753c98,2025-04-15 08:28:14,DOWN,manipulacao,
4ec348,2025-04-15 08:42:29,PICK,apagando,
658434,2025-04-15 08:42:35,TEST,apagando,0
0a0982,2025-04-15 08:46:57,TEST,apagando,0
8eebc0,2025-04-15 09:38:57,TEST,apagando,0
b8847d,2025-04-15 09:39:03,TEST,apagando,0
dfc43b,2025-04-15 09:40:24,TEST,apagando,0
8d5f39,2025-04-15 09:41:10,TEST,apagando,0
f8c15a,2025-04-15 09:42:24,TEST,apagando,0
d6af79,2025-04-15 09:43:42,BACK,apagando,
876323,2025-04-15 09:43:44,PICK,apagando,
7b57de,2025-04-15 09:43:55,TEST,apagando,0
51afa0,2025-04-15 09:44:59,TEST,apagando,0
c3cad5,2025-04-15 09:48:41,TEST,apagando,0
c31b3d,2025-04-15 09:48:58,TEST,apagando,0
2bda71,2025-04-15 09:49:14,TEST,apagando,0
de706b,2025-04-15 09:49:57,TEST,apagando,0
1eaba4,2025-04-15 09:50:36,TEST,apagando,0
e07c69,2025-04-15 09:51:19,TEST,apagando,0
16c4f4,2025-04-15 09:52:57,TEST,apagando,33
535bc7,2025-04-15 10:05:04,TEST,apagando,0
17d2a0,2025-04-15 10:13:55,OPEN,,
c6865b,2025-04-15 10:14:29,PICK,apagando,
520411,2025-04-15 10:14:37,TEST,apagando,0
ada76f,2025-04-15 10:16:25,TEST,apagando,0
69dbef,2025-04-15 10:16:35,TEST,apagando,0
24e4ce,2025-04-15 10:16:55,TEST,apagando,0
1babef,2025-04-15 10:17:48,TEST,apagando,0
71a0e8,2025-04-15 10:18:18,TEST,apagando,0
7bf3f3,2025-04-15 10:19:24,TEST,apagando,0
5d5c75,2025-04-15 10:40:54,OPEN,,
19cde3,2025-04-15 10:43:55,QUIT,,
e61d61,2025-04-15 11:37:02,OPEN,,
944756,2025-04-15 20:17:58,QUIT,,
22f823,2025-04-16 08:54:17,OPEN,,
62e3b8,2025-04-16 08:57:25,PICK,apagando,
1a8d60,2025-04-16 08:57:31,TEST,apagando,0
8231ab,2025-04-16 08:58:09,TEST,apagando,0
aae6f9,2025-04-16 08:58:25,TEST,apagando,0
10c20e,2025-04-16 09:06:43,TEST,apagando,0
0b7569,2025-04-16 09:07:25,TEST,apagando,0
f6480f,2025-04-16 09:07:43,TEST,apagando,0
96818a,2025-04-16 09:08:14,TEST,apagando,0
86b776,2025-04-16 09:08:36,TEST,apagando,100
744392,2025-04-16 09:12:22,BACK,apagando,
611b0c,2025-04-16 09:12:56,SELF,apagando,"{c:100,a:4,s:5}"
637f1f,2025-04-16 09:13:04,PICK,manipulacao,
d88c3d,2025-04-16 09:22:16,TEST,manipulacao,0
90e9dd,2025-04-16 09:32:21,TEST,manipulacao,0
b47b59,2025-04-16 09:33:29,TEST,manipulacao,0
e71378,2025-04-16 09:34:05,TEST,manipulacao,0
f65411,2025-04-16 09:34:37,TEST,manipulacao,0
5fe640,2025-04-16 10:22:03,BACK,manipulacao,
c54c89,2025-04-16 10:22:39,DOWN,especiais,
338626,2025-04-16 10:22:40,PICK,especiais,
c24985,2025-04-16 10:26:15,BACK,especiais,
588bed,2025-04-16 10:26:20,QUIT,,
e8933b,2025-04-16 10:26:54,OPEN,,
7ed822,2025-04-16 10:26:57,QUIT,,
311f9e,2025-04-16 10:27:17,OPEN,,
40bab3,2025-04-16 10:28:18,QUIT,,
1d673f,2025-04-16 10:55:19,OPEN,,
ba0c03,2025-04-16 10:56:54,DOWN,triangulo,
fbc581,2025-04-16 11:30:13,PICK,triangulo,
58a378,2025-04-16 11:31:14,TEST,triangulo,0
ede46f,2025-04-16 11:31:55,TEST,triangulo,0
b9c0ac,2025-04-16 11:34:56,TEST,triangulo,0
3fd790,2025-04-16 11:35:10,TEST,triangulo,0
4a26c8,2025-04-16 11:36:01,TEST,triangulo,0
f04fa6,2025-04-16 11:36:11,TEST,triangulo,0
446f42,2025-04-16 11:36:36,TEST,triangulo,0
6f6a01,2025-04-16 11:37:18,TEST,triangulo,0
224cf5,2025-04-16 11:37:30,TEST,triangulo,0
84d490,2025-04-16 11:37:40,TEST,triangulo,0
73d5c8,2025-04-16 11:37:50,TEST,triangulo,0
36e8ed,2025-04-16 11:37:58,TEST,triangulo,0
020128,2025-04-16 11:38:12,TEST,triangulo,0
426d3a,2025-04-16 11:38:24,TEST,triangulo,0
29c9a9,2025-04-16 11:38:49,TEST,triangulo,0
1d79cb,2025-04-16 11:39:02,TEST,triangulo,0
bd9571,2025-04-16 11:39:25,TEST,triangulo,0
70823d,2025-04-16 11:39:44,TEST,triangulo,0
9208f9,2025-04-16 11:40:08,TEST,triangulo,0
93cc37,2025-04-16 11:40:20,TEST,triangulo,0
0911c0,2025-04-16 11:40:27,TEST,triangulo,0
3c5d21,2025-04-16 11:40:37,TEST,triangulo,0
659909,2025-04-16 11:41:10,TEST,triangulo,0
34ff6a,2025-04-16 11:41:18,TEST,triangulo,0
ca6d05,2025-04-16 11:42:22,TEST,triangulo,0
c0f869,2025-04-16 11:43:07,TEST,triangulo,0
0113d3,2025-04-16 11:43:17,TEST,triangulo,0
c82058,2025-04-16 11:43:25,TEST,triangulo,0
c867a2,2025-04-16 11:43:32,TEST,triangulo,0
9723d7,2025-04-16 11:44:06,TEST,triangulo,0
8323f4,2025-04-16 11:44:13,TEST,triangulo,0
c288ab,2025-04-16 11:44:21,TEST,triangulo,0
55ed53,2025-04-16 11:44:21,BACK,triangulo,
f4d256,2025-04-16 11:44:24,PICK,triangulo,
51302b,2025-04-16 11:44:36,TEST,triangulo,0
5e04a7,2025-04-16 11:44:37,TEST,triangulo,0
8cf07c,2025-04-16 11:44:51,TEST,triangulo,0
e44262,2025-04-16 11:45:09,TEST,triangulo,0
a3fc5a,2025-04-16 11:45:24,TEST,triangulo,0
a11895,2025-04-16 11:45:42,TEST,triangulo,0
89340b,2025-04-16 11:46:05,TEST,triangulo,0
3f05a4,2025-04-16 11:46:14,TEST,triangulo,0
51bb3f,2025-04-16 11:47:03,TEST,triangulo,0
b2dea1,2025-04-16 11:47:13,TEST,triangulo,0
4a06be,2025-04-16 11:47:34,TEST,triangulo,0
59d3a0,2025-04-16 11:48:42,TEST,triangulo,0
2fa2f1,2025-04-16 11:49:15,TEST,triangulo,0
33581c,2025-04-16 11:50:07,TEST,triangulo,0
bae08b,2025-04-16 11:50:51,TEST,triangulo,0
b43758,2025-04-16 11:51:08,TEST,triangulo,0
d23bb1,2025-04-16 11:56:16,TEST,triangulo,0
631c51,2025-04-16 11:56:44,TEST,triangulo,0
53b101,2025-04-16 11:57:03,TEST,triangulo,100
4b74d8,2025-04-16 11:57:10,BACK,triangulo,
c30715,2025-04-16 11:57:12,PICK,triangulo,
cbcc1e,2025-04-16 11:57:20,TEST,triangulo,0
27e16e,2025-04-16 11:57:25,TEST,triangulo,0
9b199e,2025-04-16 11:58:08,TEST,triangulo,0
ee05ef,2025-04-16 19:18:47,TEST,triangulo,0
8f990f,2025-04-16 19:18:48,BACK,triangulo,
4d0c01,2025-04-16 19:18:49,PICK,triangulo,
445c89,2025-04-16 19:19:02,TEST,triangulo,0
474fc0,2025-04-16 19:19:20,TEST,triangulo,0
f43014,2025-04-16 19:19:38,TEST,triangulo,0
6e539e,2025-04-18 15:17:51,OPEN,,
6f3dcd,2025-04-18 15:18:45,QUIT,,
28e0de,2025-04-18 15:19:20,OPEN,,
805dd2,2025-04-18 17:32:45,OPEN,,
449dba,2025-04-18 17:33:49,PICK,manipulacao,
f29643,2025-04-18 17:37:20,TEST,manipulacao,0
5faccb,2025-04-18 17:37:47,TEST,manipulacao,0
3cbf01,2025-04-18 17:38:17,TEST,manipulacao,0
f13683,2025-04-18 17:38:25,TEST,manipulacao,0
1e888b,2025-04-18 17:39:13,TEST,manipulacao,0
4332d0,2025-04-18 17:39:15,TEST,manipulacao,0
e1f9d8,2025-04-18 17:39:43,TEST,manipulacao,0
35ae50,2025-04-18 17:39:44,TEST,manipulacao,0
c327a8,2025-04-18 17:41:11,TEST,manipulacao,0
80ece2,2025-04-18 17:41:17,TEST,manipulacao,0
36ebe5,2025-04-18 17:42:12,TEST,manipulacao,0
6464bc,2025-04-18 17:43:28,TEST,manipulacao,0
6f0dbb,2025-04-18 17:43:30,TEST,manipulacao,0
421e9f,2025-04-18 17:43:32,TEST,manipulacao,0
7553c6,2025-04-18 17:44:44,TEST,manipulacao,0
fa78b9,2025-04-18 17:44:45,TEST,manipulacao,0
5d5738,2025-04-18 17:45:50,TEST,manipulacao,0
c49b0f,2025-04-18 17:49:38,TEST,manipulacao,0
a9bd58,2025-04-18 17:49:40,TEST,manipulacao,0
f7d9ab,2025-04-18 17:49:42,TEST,manipulacao,0
09f78c,2025-04-18 18:05:09,TEST,manipulacao,0
e064b9,2025-04-18 18:05:17,TEST,manipulacao,0
58f04a,2025-04-18 18:08:12,TEST,manipulacao,0
e52b2d,2025-04-18 18:12:29,TEST,manipulacao,0
baff8b,2025-04-18 18:12:45,TEST,manipulacao,14
91c5fb,2025-04-18 18:22:04,TEST,manipulacao,14
e72319,2025-04-18 18:23:21,TEST,manipulacao,14
c3a7f5,2025-04-18 18:25:20,TEST,manipulacao,14
d70c45,2025-04-18 18:26:10,TEST,manipulacao,14
a8c9dd,2025-04-18 18:26:26,FREE,manipulacao,
66ce28,2025-04-18 18:29:25,OPEN,,
79768c,2025-04-18 18:29:32,PICK,manipulacao,
7886f6,2025-04-18 18:29:36,TEST,manipulacao,14
5bba03,2025-04-18 18:30:29,TEST,manipulacao,14
f703aa,2025-04-18 18:32:54,TEST,manipulacao,14
6f0b4c,2025-04-18 18:37:08,TEST,manipulacao,28
281d33,2025-04-18 18:49:39,TEST,manipulacao,28
db5034,2025-04-18 18:57:54,TEST,manipulacao,28
eeda4a,2025-04-18 19:02:13,TEST,manipulacao,28
7da930,2025-04-18 19:02:34,TEST,manipulacao,28
23edf9,2025-04-18 19:03:17,TEST,manipulacao,28
36f2d9,2025-04-18 19:03:42,TEST,manipulacao,28
6f6f53,2025-04-18 19:04:03,TEST,manipulacao,28
991925,2025-04-20 09:19:26,OPEN,,
0d3df1,2025-04-20 09:19:29,PICK,manipulacao,
1a5415,2025-04-20 09:19:35,TEST,manipulacao,42
45480b,2025-04-20 09:27:39,TEST,manipulacao,57
1b6ac3,2025-04-20 09:31:27,TEST,manipulacao,57
4eb84e,2025-04-20 09:35:19,TEST,manipulacao,57
fe0719,2025-04-20 09:35:50,TEST,manipulacao,57
868e9f,2025-04-20 09:36:13,TEST,manipulacao,57
07905d,2025-04-20 09:37:51,TEST,manipulacao,57
910359,2025-04-20 09:38:12,TEST,manipulacao,57
5443d9,2025-04-20 09:39:27,TEST,manipulacao,57
e86c23,2025-04-20 09:39:45,TEST,manipulacao,57
8a8041,2025-04-20 09:40:01,TEST,manipulacao,57
b630fd,2025-04-20 09:40:02,TEST,manipulacao,57
6214b6,2025-04-20 09:41:11,TEST,manipulacao,57
eeb61a,2025-04-20 09:41:29,TEST,manipulacao,57
dca2f9,2025-04-20 09:41:52,TEST,manipulacao,57
be7a32,2025-04-20 09:42:15,TEST,manipulacao,57
96d9a5,2025-04-20 09:42:30,TEST,manipulacao,71
2e9ea7,2025-04-20 09:59:02,TEST,manipulacao,85
3b1293,2025-04-20 09:59:49,TEST,manipulacao,100
c40b56,2025-04-20 10:00:00,BACK,manipulacao,
d49e45,2025-04-20 10:00:31,SELF,manipulacao,"{c:100,a:5,s:5}"
c02da1,2025-04-20 10:02:17,PICK,triangulo,
cafff2,2025-04-20 10:02:40,OPEN,,
dd06be,2025-04-20 10:02:41,PICK,triangulo,
3add5a,2025-04-20 10:03:20,TEST,triangulo,0
d9f03b,2025-04-20 10:03:57,TEST,triangulo,0
6832c1,2025-04-20 10:04:11,FREE,triangulo,
2c0687,2025-04-20 10:05:09,TEST,triangulo,0
aa672c,2025-04-20 10:05:20,TEST,triangulo,0
9bee5a,2025-04-20 10:05:51,TEST,triangulo,0
d02e4b,2025-04-20 10:06:17,TEST,triangulo,0
e4f435,2025-04-20 10:06:28,TEST,triangulo,0
181923,2025-04-20 10:07:18,TEST,triangulo,100
4f44e0,2025-04-20 10:07:36,BACK,triangulo,
8f7b69,2025-04-20 10:08:13,SELF,triangulo,"{c:100,a:5,s:4}"
c9d973,2025-04-20 13:14:43,DOWN,treinando,
06c0b5,2025-04-20 13:14:46,PICK,treinando,
710c40,2025-04-20 13:15:14,BACK,treinando,
0f7144,2025-04-20 13:15:25,PICK,treinando,
ab04d9,2025-04-20 13:37:40,BACK,treinando,
98847f,2025-04-21 17:57:26,OPEN,,
e2d4f6,2025-04-21 17:58:05,PICK,treinando,
ab0117,2025-04-21 18:04:02,TEST,treinando,0
380ecc,2025-04-21 18:04:34,TEST,treinando,16
e5694a,2025-04-21 18:18:03,TEST,treinando,0
4b2cce,2025-04-21 18:18:06,TEST,treinando,33
64de6f,2025-04-21 18:24:47,TEST,treinando,33
2ab866,2025-04-21 19:11:47,TEST,treinando,50
7f1c8a,2025-04-21 19:21:13,TEST,treinando,66
6679f7,2025-04-21 19:21:45,TEST,treinando,66
ac472d,2025-04-21 19:23:13,TEST,treinando,83
1e25fc,2025-04-21 19:25:38,BACK,treinando,
dbc415,2025-04-21 19:25:42,QUIT,,
cf234e,2025-04-21 19:26:18,OPEN,,
83a514,2025-04-21 19:26:22,QUIT,,
de7b32,2025-04-21 19:26:30,OPEN,,
b1a1ed,2025-04-21 19:26:39,PICK,treinando,
9a16ae,2025-04-21 19:26:43,TEST,treinando,83
bad608,2025-04-21 19:26:49,BACK,treinando,
23bd06,2025-04-21 19:27:04,PICK,treinando,
e48e4c,2025-04-21 19:27:07,TEST,treinando,83
889162,2025-04-21 19:35:48,BACK,treinando,
6cc42a,2025-04-21 19:36:15,SELF,treinando,"{c:100,a:3,s:3}"
349159,2025-04-21 19:36:19,DOWN,queimada,
dee976,2025-04-21 19:36:20,PICK,queimada,
688664,2025-04-21 19:37:08,BACK,queimada,
84f0e9,2025-04-21 19:39:15,PICK,queimada,
8bf162,2025-04-21 19:44:55,OPEN,,
f85c4c,2025-04-21 20:04:26,PICK,queimada,
103b3f,2025-04-21 20:04:28,TEST,queimada,0
ed057c,2025-04-21 20:04:31,TEST,queimada,0
a4b1c0,2025-04-21 20:04:43,TEST,queimada,16
851710,2025-04-21 20:05:25,TEST,queimada,0
acc219,2025-04-21 20:05:27,TEST,queimada,0
e98aff,2025-04-21 20:08:10,TEST,queimada,100
5e4320,2025-04-21 20:10:20,BACK,queimada,
c45850,2025-04-21 20:10:43,SELF,queimada,"{c:100,a:4,s:4}"
593d58,2025-04-21 20:10:49,DOWN,resto,
124e4c,2025-04-21 20:10:51,PICK,resto,
d3deb6,2025-04-21 20:10:52,TEST,resto,0
601d56,2025-04-21 20:21:06,TEST,resto,0
5dde0a,2025-04-21 20:21:10,TEST,resto,0
b9f9ab,2025-04-21 20:21:38,TEST,resto,0
cd74e4,2025-04-21 20:26:37,TEST,resto,0
21483a,2025-04-21 20:26:46,TEST,resto,0
8b6216,2025-04-21 20:27:02,TEST,resto,0
02d9db,2025-04-21 20:27:10,TEST,resto,0
94176d,2025-04-21 20:27:17,TEST,resto,100
728762,2025-04-21 20:28:27,BACK,resto,
e255cc,2025-04-21 20:28:39,SELF,resto,"{c:100,a:5,s:5}"
63cc33,2025-04-21 20:30:16,DOWN,mdc,
445d7d,2025-04-21 20:30:16,PICK,mdc,
4b6740,2025-04-21 20:32:43,BACK,mdc,
c0ae4a,2025-04-21 20:33:59,SELF,resto,"{c:100,a:5,s:5}"
e01195,2025-04-21 20:34:04,PICK,mdc,
7408ee,2025-04-21 20:35:11,BACK,mdc,
49b864,2025-04-22 10:16:00,OPEN,,
112415,2025-04-22 10:16:08,DOWN,fractais,
6ebc56,2025-04-22 10:16:10,PICK,fractais,
04f03c,2025-04-22 11:08:03,BACK,fractais,
969301,2025-04-22 11:08:09,DOWN,hex,
6e71a1,2025-04-22 11:08:12,PICK,hex,
5f6f06,2025-04-23 10:02:38,OPEN,,
0709f5,2025-04-23 10:02:47,PICK,especiais,
970980,2025-04-23 10:25:36,BACK,especiais,
892c60,2025-04-23 10:25:49,PICK,mdc,
68faf2,2025-04-23 10:25:51,TEST,mdc,0
32b1e5,2025-04-23 10:25:53,TEST,mdc,0
e5b928,2025-04-23 10:26:14,TEST,mdc,100
069bc5,2025-04-23 10:26:28,BACK,mdc,
c13110,2025-04-23 10:27:17,PICK,princesa,
76a967,2025-04-23 10:28:32,BACK,princesa,
0a1943,2025-04-23 10:28:41,PICK,especiais,
dce97a,2025-04-23 10:33:26,BACK,especiais,
903dec,2025-04-23 10:33:48,SELF,mdc,"{c:100,a:6,s:5}"
1fe464,2025-04-23 10:33:57,SELF,rec_read,"{c:0,a:0,s:0}"
d58c66,2025-04-23 10:34:18,PICK,especiais,
ee6840,2025-04-23 10:37:55,TEST,especiais,0
9b20d4,2025-04-23 10:37:57,TEST,especiais,0
ed5e5a,2025-04-23 10:38:08,TEST,especiais,25
8052f8,2025-04-23 10:38:11,TEST,especiais,25
04bf00,2025-04-23 10:38:13,TEST,especiais,25
0352fb,2025-04-23 10:41:03,BACK,especiais,
2d8883,2025-04-23 10:41:43,SELF,especiais,"{c:25,a:0,s:0}"
e6600e,2025-04-23 10:49:34,PICK,especiais,
32610d,2025-04-23 10:49:36,TEST,especiais,0
6367f5,2025-04-23 10:49:40,TEST,especiais,25
c7bcf5,2025-04-23 10:50:35,TEST,especiais,37
323606,2025-04-23 10:52:39,BACK,especiais,
d9c5d4,2025-04-23 10:52:52,PICK,manipulacao,
4553d5,2025-04-23 10:56:21,TEST,manipulacao,100
d24a79,2025-04-23 10:56:26,BACK,manipulacao,
f13a10,2025-04-23 10:56:29,PICK,especiais,
eb67cf,2025-04-23 10:56:33,TEST,especiais,37
97aed8,2025-04-23 10:58:37,TEST,especiais,37
a71685,2025-04-23 10:59:07,TEST,especiais,50
fd59cc,2025-04-24 08:42:18,OPEN,,
1ae8e4,2025-04-24 08:42:26,PICK,especiais,
9c1e39,2025-04-24 08:42:30,TEST,especiais,0
94ceba,2025-04-24 08:42:34,TEST,especiais,62
90cb52,2025-04-24 08:52:57,TEST,especiais,0
8ba621,2025-04-24 08:53:01,TEST,especiais,75
7e629c,2025-04-24 08:57:15,TEST,especiais,0
afc274,2025-04-24 08:57:19,TEST,especiais,75
42a728,2025-04-24 08:58:33,TEST,especiais,0
0d9f9a,2025-04-24 08:58:39,TEST,especiais,75
1213d6,2025-04-24 09:00:06,TEST,especiais,0
c196d6,2025-04-24 09:00:11,TEST,especiais,75
e507c8,2025-04-24 09:00:59,TEST,especiais,0
9f4314,2025-04-24 09:01:04,TEST,especiais,75
69e787,2025-04-24 09:02:32,TEST,especiais,0
ce4b8c,2025-04-24 09:02:35,TEST,especiais,75
4c8afd,2025-04-24 09:07:13,TEST,especiais,0
e57db0,2025-04-24 09:07:18,TEST,especiais,75
a7197e,2025-04-24 09:10:34,TEST,especiais,0
4ea033,2025-04-24 09:17:04,TEST,especiais,0
d6967a,2025-04-24 09:17:09,TEST,especiais,87
6f526b,2025-04-24 09:19:03,TEST,especiais,0
1f3fc9,2025-04-24 09:19:07,TEST,especiais,100
11dd12,2025-04-24 09:19:35,BACK,especiais,
fa44f5,2025-04-24 09:19:54,SELF,especiais,"{c:100,a:4,s:4}"
bd1303,2025-04-25 08:27:50,OPEN,,
8ed283,2025-04-25 13:31:40,OPEN,,
e205e4,2025-04-25 13:32:10,PICK,fractais,
da6df2,2025-04-25 13:36:19,OPEN,,
8686cb,2025-04-25 13:36:22,PICK,fractais,
a51429,2025-04-25 13:37:17,OPEN,,
3cd7ea,2025-04-25 13:37:24,PICK,fractais,
b8a1d0,2025-04-25 13:38:43,OPEN,,
7bfa9d,2025-04-25 13:39:04,QUIT,,
8f4494,2025-04-25 13:40:01,OPEN,,
0927e3,2025-04-26 11:45:33,OPEN,,
a7d8c2,2025-04-26 11:46:06,DOWN,eh_primo,
f8a8f1,2025-04-26 11:46:12,PICK,eh_primo,
e5e1de,2025-04-26 11:53:34,TEST,eh_primo,0
f78c33,2025-04-26 11:53:38,TEST,eh_primo,100
d63417,2025-04-26 11:53:41,BACK,eh_primo,
f621ff,2025-04-26 11:54:25,SELF,eh_primo,"{c:100,a:6,s:5}"
3471cd,2025-04-26 11:54:32,SELF,eh_primo,"{c:100,a:6,s:5}"
c622d9,2025-04-26 11:54:49,SELF,mdc,"{c:100,a:6,s:5}"
6a6aa0,2025-04-26 11:55:07,SELF,resto,"{c:100,a:5,s:5}"
0419ca,2025-04-26 11:55:26,SELF,queimada,"{c:100,a:4,s:4}"
985fe0,2025-04-26 11:55:38,SELF,treinando,"{c:100,a:3,s:3}"
0d4796,2025-04-26 11:55:42,PICK,treinando,
7e387c,2025-04-26 11:55:58,BACK,treinando,
a4e8fe,2025-04-26 11:56:19,SELF,treinando,"{c:100,a:3,s:3}"
b2692f,2025-04-26 11:56:36,SELF,triangulo,"{c:100,a:5,s:4}"
fe4d68,2025-04-26 11:57:02,SELF,princesa,"{c:100,a:4,s:4}"
d8f3e3,2025-04-26 11:57:25,SELF,apagando,"{c:100,a:4,s:5}"
107a7a,2025-04-26 11:57:30,SELF,especiais,"{c:100,a:4,s:4}"
183677,2025-04-26 11:57:33,PICK,especiais,
8f653c,2025-04-26 11:57:47,BACK,especiais,
b1c750,2025-04-26 11:58:02,SELF,especiais,"{c:100,a:4,s:4}"
053b77,2025-04-26 11:58:36,SELF,manipulacao,"{c:100,a:5,s:5}"
198c69,2025-04-26 11:59:37,SELF,pintando,"{c:100,a:6,s:5}"
ec9dd5,2025-04-26 11:59:51,SELF,mumia,"{c:100,a:6,s:5}"
6d614e,2025-04-26 12:00:01,SELF,fuga,"{c:100,a:6,s:5}"
310993,2025-04-26 12:00:30,SELF,gomos,"{c:100,a:5,s:4}"
978045,2025-04-26 12:00:49,SELF,baruel,"{c:100,a:6,s:5}"
d13ce1,2025-04-26 12:01:07,SELF,pedra,"{c:100,a:5,s:5}"
c20109,2025-04-26 12:01:22,SELF,casais,"{c:100,a:5,s:5}"
c432c8,2025-04-26 12:01:54,DOWN,buscas,
a9e8db,2025-04-26 12:02:23,PICK,buscas,
9dcf36,2025-04-26 13:50:12,BACK,buscas,
3d18f0,2025-04-26 14:44:25,PICK,buscas,
ad0986,2025-04-26 14:44:28,TEST,buscas,0
bde830,2025-04-26 14:44:33,TEST,buscas,0
b1bed7,2025-04-26 14:44:59,TEST,buscas,0
056d7c,2025-04-26 14:45:15,TEST,buscas,0
79fb63,2025-04-26 14:45:41,TEST,buscas,0
61b61d,2025-04-26 14:45:51,TEST,buscas,0
551cdf,2025-04-26 14:46:05,TEST,buscas,0
181827,2025-04-26 14:47:31,TEST,buscas,0
b1cbfc,2025-04-26 14:47:44,TEST,buscas,0
c7695d,2025-04-26 14:48:07,TEST,buscas,0
127408,2025-04-26 14:49:14,TEST,buscas,0
980adc,2025-04-26 14:50:52,TEST,buscas,0
9f5d2f,2025-04-26 14:51:04,TEST,buscas,0
cca3c6,2025-04-26 14:51:14,TEST,buscas,0
82b213,2025-04-26 14:51:19,TEST,buscas,0
b6517c,2025-04-26 14:51:37,TEST,buscas,0
5cc3ce,2025-04-26 14:51:45,TEST,buscas,0
d444d3,2025-04-26 14:51:53,TEST,buscas,0
4f9c35,2025-04-26 14:52:02,TEST,buscas,0
20c521,2025-04-26 14:52:22,TEST,buscas,0
94a6d9,2025-04-26 14:52:30,TEST,buscas,0
f68158,2025-04-26 14:52:43,TEST,buscas,0
82eeec,2025-04-26 14:53:50,TEST,buscas,0
677af5,2025-04-26 14:54:05,TEST,buscas,100
096019,2025-04-26 14:54:13,BACK,buscas,
ded2d4,2025-04-26 14:54:42,SELF,buscas,"{c:100,a:5,s:5}"
404c7a,2025-04-26 14:54:54,DOWN,rotacoes,
5fc028,2025-04-26 14:55:46,PICK,rotacoes,
61b361,2025-04-26 15:02:05,BACK,rotacoes,
17a1c2,2025-04-26 15:02:08,PICK,buscas,
90b436,2025-04-26 15:02:13,TEST,buscas,100
40f276,2025-04-26 15:03:17,BACK,buscas,
360a1d,2025-04-26 15:03:20,PICK,rotacoes,
f17909,2025-04-26 15:18:26,TEST,rotacoes,0
b260b4,2025-04-26 15:18:30,TEST,rotacoes,0
17fa81,2025-04-26 15:18:45,TEST,rotacoes,0
975c93,2025-04-26 15:18:57,TEST,rotacoes,20
7d92d8,2025-04-26 15:18:58,TEST,rotacoes,20
9a27b2,2025-04-26 15:19:45,TEST,rotacoes,20
ac691a,2025-04-26 15:20:12,TEST,rotacoes,20
592af7,2025-04-26 15:24:24,TEST,rotacoes,20
18de18,2025-04-26 15:29:07,TEST,rotacoes,20
4869fc,2025-04-26 15:30:01,TEST,rotacoes,20
89fab1,2025-04-26 15:30:28,TEST,rotacoes,0
a54317,2025-04-26 15:31:07,BACK,rotacoes,
c44245,2025-04-26 15:31:09,PICK,rotacoes,
ec17dc,2025-04-26 15:31:12,TEST,rotacoes,0
dbbb71,2025-04-26 15:32:08,TEST,rotacoes,100
2bf1f3,2025-04-26 15:32:19,BACK,rotacoes,
e2edc8,2025-04-26 15:32:49,SELF,rotacoes,"{c:100,a:4,s:4}"
c317a8,2025-04-26 15:32:58,SELF,rotacoes,"{c:100,a:6,s:4}"
c63e17,2025-04-26 15:33:26,SELF,princesa,"{c:100,a:5,s:4}"
2a7c4a,2025-04-26 15:33:44,SELF,rotacoes,"{c:100,a:5,s:4}"
ab1873,2025-04-26 15:34:00,PICK,especiais,
783ea0,2025-04-26 15:38:23,TEST,especiais,0
5290a7,2025-04-26 15:38:27,TEST,especiais,100
046020,2025-04-26 15:38:30,BACK,especiais,
29cc3f,2025-04-26 15:38:49,SELF,especiais,"{c:100,a:5,s:4}"
64115e,2025-04-26 15:39:16,QUIT,,
ad3ae6,2025-04-26 15:39:29,OPEN,,
d9aeda,2025-04-26 15:39:40,PICK,alternando,
bfd809,2025-04-26 15:40:16,BACK,alternando,
dbe4b5,2025-04-26 15:40:21,PICK,alternando,
fcb566,2025-04-26 15:40:42,BACK,alternando,
cc4ed9,2025-04-26 15:40:47,QUIT,,
